om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
614677,2016,04,15,2016-04-15,16:52:00,3,TX,48,0,1.75,0,0,0,0,36.0500,-102.5200,36.0500,-102.5200,0,0,0,0,0,205,0,0,0
614678,2016,04,15,2016-04-15,16:52:00,3,TX,48,0,2.00,0,0,0,0,36.0600,-102.5200,36.0600,-102.5200,0,0,0,0,0,205,0,0,0
614679,2016,04,15,2016-04-15,16:54:00,3,TX,48,0,1.75,0,0,0,0,36.0800,-102.5200,36.0800,-102.5200,0,0,0,0,0,111,0,0,0
614680,2016,04,15,2016-04-15,16:56:00,3,TX,48,0,2.50,0,0,0,0,36.0600,-102.5300,36.0600,-102.5300,0,0,0,0,0,111,0,0,0
614681,2016,04,15,2016-04-15,17:00:00,3,CO,08,0,2.50,0,0,0,0,39.3045,-102.3538,39.3045,-102.3538,0,0,0,0,0,63,0,0,0
614682,2016,04,15,2016-04-15,17:00:00,3,OK,40,0,1.25,0,0,0,0,36.7200,-102.8500,36.7200,-102.8500,0,0,0,0,0,25,0,0,0
614683,2016,04,15,2016-04-15,17:01:00,3,CO,08,0,1.75,0,0,0,0,39.3040,-102.4241,39.3040,-102.4241,0,0,0,0,0,63,0,0,0
614684,2016,04,15,2016-04-15,17:15:00,3,CO,08,0,1.00,0,0,0,0,39.3866,-102.3724,39.3866,-102.3724,0,0,0,0,0,63,0,0,0
614685,2016,04,15,2016-04-15,17:15:00,3,NM,35,0,0.75,0,0,0,0,36.4500,-103.1700,36.4500,-103.1700,0,0,0,0,0,59,0,0,0
614686,2016,04,15,2016-04-15,17:23:00,3,CO,08,0,1.75,0,0,0,0,39.4739,-102.2987,39.4739,-102.2987,0,0,0,0,0,63,0,0,0
614687,2016,04,15,2016-04-15,17:25:00,3,NM,35,0,1.25,0,0,0,0,36.6300,-103.0700,36.6300,-103.0700,0,0,0,0,0,59,0,0,0
614688,2016,04,15,2016-04-15,17:27:00,3,CO,08,0,2.50,0,0,0,0,39.4739,-102.2987,39.4739,-102.2987,0,0,0,0,0,63,0,0,0
614689,2016,04,15,2016-04-15,17:39:00,3,TX,48,0,1.50,0,0,0,0,36.2400,-102.2400,36.2400,-102.2400,0,0,0,0,0,111,0,0,0
614690,2016,04,15,2016-04-15,17:49:00,3,TX,48,0,1.00,0,0,0,0,36.3500,-102.1500,36.3500,-102.1500,0,0,0,0,0,421,0,0,0
614691,2016,04,15,2016-04-15,17:50:00,3,TX,48,0,2.50,0,0,0,0,36.4100,-102.1600,36.4100,-102.1600,0,0,0,0,0,421,0,0,0
614692,2016,04,15,2016-04-15,17:59:00,3,TX,48,0,1.75,0,0,0,0,36.3700,-102.1100,36.3700,-102.1100,0,0,0,0,0,421,0,0,0
614693,2016,04,15,2016-04-15,18:55:00,3,OK,40,0,2.00,0,0,0,0,36.8500,-101.9700,36.8500,-101.9700,0,0,0,0,0,139,0,0,0
614694,2016,04,15,2016-04-15,19:15:00,3,TX,48,0,1.00,0,0,0,0,36.3800,-103.0200,36.3800,-103.0200,0,0,0,0,0,111,0,0,0
614695,2016,04,15,2016-04-15,19:23:00,3,CO,08,0,1.75,0,0,0,0,37.0200,-102.5800,37.0200,-102.5800,0,0,0,0,0,9,0,0,0
614696,2016,04,15,2016-04-15,19:30:00,3,TX,48,0,1.75,0,0,0,0,36.3100,-102.9200,36.3100,-102.9200,0,0,0,0,0,111,0,0,0
614697,2016,04,15,2016-04-15,19:32:00,3,KS,20,0,1.75,0,0,0,0,37.0000,-101.7200,37.0000,-101.7200,0,0,0,0,0,129,0,0,0
614698,2016,04,15,2016-04-15,20:05:00,3,OK,40,0,1.00,0,0,0,0,36.9000,-102.0700,36.9000,-102.0700,0,0,0,0,0,25,0,0,0
614699,2016,04,15,2016-04-15,20:19:00,3,KS,20,0,2.00,0,0,0,0,37.1700,-101.8400,37.1700,-101.8400,0,0,0,0,0,129,0,0,0
614700,2016,04,15,2016-04-15,20:21:00,3,KS,20,0,1.00,0,0,0,0,37.0900,-101.7400,37.0900,-101.7400,0,0,0,0,0,129,0,0,0
614701,2016,04,15,2016-04-15,20:33:00,3,TX,48,0,1.50,0,0,0,0,35.8400,-101.9900,35.8400,-101.9900,0,0,0,0,0,341,0,0,0
614702,2016,04,15,2016-04-15,20:37:00,3,KS,20,0,1.25,0,0,0,0,37.2700,-101.7300,37.2700,-101.7300,0,0,0,0,0,129,0,0,0
614703,2016,04,15,2016-04-15,20:44:00,3,KS,20,0,0.75,0,0,0,0,37.1800,-101.0000,37.1800,-101.0000,0,0,0,0,0,175,0,0,0
614704,2016,04,15,2016-04-15,20:50:00,3,KS,20,0,1.00,0,0,0,0,37.3300,-101.5600,37.3300,-101.5600,0,0,0,0,0,129,0,0,0
614705,2016,04,15,2016-04-15,21:04:00,3,OK,40,0,2.00,0,0,0,0,36.6700,-102.2900,36.6700,-102.2900,0,0,0,0,0,25,0,0,0
614706,2016,04,15,2016-04-15,21:08:00,3,KS,20,0,1.00,0,0,0,0,37.5800,-101.4500,37.5800,-101.4500,0,0,0,0,0,67,0,0,0
614707,2016,04,15,2016-04-15,21:10:00,3,KS,20,0,1.75,0,0,0,0,37.4700,-101.4000,37.4700,-101.4000,0,0,0,0,0,67,0,0,0
614708,2016,04,15,2016-04-15,21:20:00,3,KS,20,0,1.50,0,0,0,0,37.5600,-101.3700,37.5600,-101.3700,0,0,0,0,0,67,0,0,0
614709,2016,04,15,2016-04-15,21:21:00,3,KS,20,0,1.00,0,0,0,0,37.5800,-101.3600,37.5800,-101.3600,0,0,0,0,0,67,0,0,0
614710,2016,04,15,2016-04-15,21:53:00,3,KS,20,0,1.00,0,0,0,0,37.5000,-101.0000,37.5000,-101.0000,0,0,0,0,0,81,0,0,0
614711,2016,04,15,2016-04-15,22:44:00,3,TX,48,0,1.25,0,0,0,0,36.0400,-102.2300,36.0400,-102.2300,0,0,0,0,0,205,0,0,0
614712,2016,04,15,2016-04-15,23:30:00,3,TX,48,0,1.75,0,0,0,0,36.0800,-102.5200,36.0800,-102.5200,0,0,0,0,0,111,0,0,0
614713,2016,04,15,2016-04-15,23:35:00,3,TX,48,0,1.75,0,0,0,0,35.1900,-102.1000,35.1900,-102.1000,0,0,0,0,0,375,0,0,0
614714,2016,04,15,2016-04-15,23:38:00,3,TX,48,0,1.75,0,0,0,0,36.0600,-102.5200,36.0600,-102.5200,0,0,0,0,0,205,0,0,0
614715,2016,04,15,2016-04-15,23:45:00,3,TX,48,0,1.00,0,0,0,0,35.2600,-101.9900,35.2600,-101.9900,0,0,0,0,0,375,0,0,0
614716,2016,04,15,2016-04-15,23:50:00,3,TX,48,0,1.25,0,0,0,0,36.0600,-102.4400,36.0600,-102.4400,0,0,0,0,0,111,0,0,0
614717,2016,04,16,2016-04-16,15:25:00,3,TX,48,0,1.00,0,0,0,0,32.4000,-100.8500,32.4000,-100.8500,0,0,0,0,0,335,0,0,0
614718,2016,04,16,2016-04-16,15:28:00,3,TX,48,0,1.25,0,0,0,0,32.4000,-100.8500,32.4000,-100.8500,0,0,0,0,0,335,0,0,0
614719,2016,04,16,2016-04-16,15:30:00,3,TX,48,0,1.25,0,0,0,0,32.4000,-100.8500,32.4000,-100.8500,0,0,0,0,0,335,0,0,0
614720,2016,04,16,2016-04-16,15:30:00,3,TX,48,0,1.00,0,0,0,0,32.4000,-100.8500,32.4000,-100.8500,0,0,0,0,0,335,0,0,0
614721,2016,04,16,2016-04-16,15:45:00,3,TX,48,0,1.00,0,0,0,0,34.8600,-100.8800,34.8600,-100.8800,0,0,0,0,0,129,0,0,0
614722,2016,04,16,2016-04-16,15:56:00,3,TX,48,0,1.00,0,0,0,0,34.8600,-100.8900,34.8600,-100.8900,0,0,0,0,0,129,0,0,0
614723,2016,04,16,2016-04-16,16:00:00,3,TX,48,0,1.00,0,0,0,0,32.5213,-100.7200,32.5213,-100.7200,0,0,0,0,0,335,0,0,0
614724,2016,04,16,2016-04-16,16:30:00,3,TX,48,0,0.75,0,0,0,0,32.5300,-100.6400,32.5300,-100.6400,0,0,0,0,0,151,0,0,0
614725,2016,04,16,2016-04-16,16:50:00,3,TX,48,0,1.65,0,0,0,0,34.7700,-100.9000,34.7700,-100.9000,0,0,0,0,0,129,0,0,0
614726,2016,04,16,2016-04-16,16:52:00,3,TX,48,0,0.88,0,0,0,0,34.9400,-100.8900,34.9400,-100.8900,0,0,0,0,0,129,0,0,0
614727,2016,04,16,2016-04-16,16:56:00,3,TX,48,0,1.25,0,0,0,0,34.9000,-100.7700,34.9000,-100.7700,0,0,0,0,0,129,0,0,0
614728,2016,04,16,2016-04-16,17:00:00,3,TX,48,0,1.00,0,0,0,0,33.5100,-100.8600,33.5100,-100.8600,0,0,0,0,0,125,0,0,0
614729,2016,04,16,2016-04-16,17:06:00,3,TX,48,0,1.25,0,0,0,0,34.9000,-100.7700,34.9000,-100.7700,0,0,0,0,0,129,0,0,0
614730,2016,04,16,2016-04-16,17:10:00,3,TX,48,0,1.00,0,0,0,0,32.2500,-101.4700,32.2500,-101.4700,0,0,0,0,0,227,0,0,0
614731,2016,04,16,2016-04-16,17:21:00,3,TX,48,0,1.75,0,0,0,0,32.2500,-101.4700,32.2500,-101.4700,0,0,0,0,0,227,0,0,0
614732,2016,04,16,2016-04-16,17:23:00,3,TX,48,0,1.00,0,0,0,0,33.8000,-100.5200,33.8000,-100.5200,0,0,0,0,0,269,0,0,0
614733,2016,04,16,2016-04-16,17:30:00,3,TX,48,0,2.00,0,0,0,0,32.6500,-100.3400,32.6500,-100.3400,0,0,0,0,0,151,0,0,0
614734,2016,04,16,2016-04-16,18:00:00,3,TX,48,0,1.00,0,0,0,0,33.8000,-100.5200,33.8000,-100.5200,0,0,0,0,0,269,0,0,0
614735,2016,04,16,2016-04-16,18:12:00,3,TX,48,0,1.00,0,0,0,0,31.1300,-102.2300,31.1300,-102.2300,0,0,0,0,0,461,0,0,0
614736,2016,04,16,2016-04-16,18:15:00,3,TX,48,0,2.25,0,0,0,0,33.7809,-100.3393,33.8109,-100.3363,0,0,0,0,0,269,0,0,0
614737,2016,04,16,2016-04-16,18:20:00,3,TX,48,0,1.00,0,0,0,0,32.8800,-101.1672,32.8800,-101.1672,0,0,0,0,0,415,0,0,0
614738,2016,04,16,2016-04-16,18:26:00,3,TX,48,0,1.75,0,0,0,0,33.9187,-100.3000,33.9187,-100.3000,0,0,0,0,0,101,0,0,0
614739,2016,04,16,2016-04-16,18:37:00,3,TX,48,0,1.75,0,0,0,0,31.1155,-102.2300,31.1155,-102.2300,0,0,0,0,0,461,0,0,0
614740,2016,04,16,2016-04-16,18:58:00,3,TX,48,0,1.75,0,0,1000,0,33.9177,-100.4234,33.9177,-100.4234,0,0,0,0,0,101,0,0,0
614741,2016,04,16,2016-04-16,19:00:00,3,TX,48,0,1.00,0,0,0,0,32.5291,-100.8314,32.5291,-100.8314,0,0,0,0,0,415,0,0,0
614742,2016,04,16,2016-04-16,19:01:00,3,TX,48,0,1.75,0,0,0,0,32.4512,-100.9106,32.4512,-100.9106,0,0,0,0,0,335,0,0,0
614743,2016,04,16,2016-04-16,19:03:00,3,TX,48,0,1.75,0,0,0,0,32.5730,-100.8172,32.5730,-100.8172,0,0,0,0,0,415,0,0,0
614744,2016,04,16,2016-04-16,20:06:00,3,TX,48,0,0.88,0,0,0,0,31.3132,-101.5800,31.3132,-101.5800,0,0,0,0,0,383,0,0,0
614745,2016,04,16,2016-04-16,21:42:00,3,OK,40,0,1.25,0,0,0,0,34.6400,-99.1400,34.6400,-99.1400,0,0,0,0,0,65,0,0,0
614746,2016,04,16,2016-04-16,21:50:00,3,TX,48,0,1.75,0,0,40000,0,32.9300,-98.4569,32.9300,-98.4569,0,0,0,0,0,363,0,0,0
614747,2016,04,17,2016-04-17,12:53:00,3,TX,48,0,0.88,0,0,0,0,29.5700,-99.7400,29.5700,-99.7400,0,0,0,0,0,463,0,0,0
614748,2016,04,17,2016-04-17,15:18:00,3,TX,48,0,1.00,0,0,0,0,29.6700,-98.6300,29.6700,-98.6300,0,0,0,0,0,29,0,0,0
614749,2016,04,17,2016-04-17,15:22:00,3,TX,48,0,1.00,0,0,0,0,28.8600,-98.6300,28.8600,-98.6300,0,0,0,0,0,13,0,0,0
614750,2016,04,17,2016-04-17,15:38:00,3,TX,48,0,1.00,0,0,0,0,28.8600,-98.7000,28.8600,-98.7000,0,0,0,0,0,13,0,0,0
614751,2016,04,17,2016-04-17,16:50:00,3,TX,48,0,1.00,0,0,0,0,28.9300,-99.0900,28.9300,-99.0900,0,0,0,0,0,163,0,0,0
614752,2016,04,17,2016-04-17,17:57:00,3,TX,48,0,0.88,0,0,0,0,29.3200,-99.4200,29.3200,-99.4200,0,0,0,0,0,463,0,0,0
614753,2016,04,17,2016-04-17,18:56:00,3,TX,48,0,0.75,0,0,0,0,28.2830,-99.2858,28.2830,-99.2858,0,0,0,0,0,283,0,0,0
614754,2016,04,17,2016-04-17,19:17:00,3,TX,48,0,1.00,0,0,0,0,31.3000,-96.6300,31.3000,-96.6300,0,0,0,0,0,293,0,0,0
614755,2016,04,17,2016-04-17,21:00:00,3,TX,48,0,1.50,0,0,25000,0,27.3635,-99.4644,27.3666,-99.4645,0,0,0,0,0,479,0,0,0
614756,2016,04,17,2016-04-17,21:25:00,3,TX,48,0,1.25,0,0,20000,0,27.4778,-99.3880,27.4940,-99.3830,0,0,0,0,0,479,0,0,0
614757,2016,04,17,2016-04-17,21:52:00,3,TX,48,0,1.00,0,0,10000,0,27.6468,-99.6081,27.6639,-99.6063,0,0,0,0,0,479,0,0,0
614758,2016,04,18,2016-04-18,14:40:00,3,TX,48,0,1.00,0,0,0,0,27.5932,-98.4118,27.5932,-98.4118,0,0,0,0,0,131,0,0,0
614759,2016,04,18,2016-04-18,16:10:00,3,TX,48,0,1.25,0,0,10000,0,27.7386,-98.1148,27.7386,-98.1148,0,0,0,0,0,249,0,0,0
614760,2016,04,18,2016-04-18,19:40:00,3,TX,48,0,1.00,0,0,0,0,26.1104,-97.1694,26.1104,-97.1694,0,0,0,0,0,61,0,0,0
614761,2016,04,19,2016-04-19,12:55:00,3,TX,48,0,1.00,0,0,0,0,34.1200,-101.4300,34.1200,-101.4300,0,0,0,0,0,153,0,0,0
614762,2016,04,19,2016-04-19,16:11:00,3,TX,48,0,0.88,0,0,0,0,33.4800,-100.8500,33.4800,-100.8500,0,0,0,0,0,125,0,0,0
614763,2016,04,19,2016-04-19,16:35:00,3,TX,48,0,1.75,0,0,0,0,33.7500,-99.8100,33.7500,-99.8100,0,0,0,0,0,275,0,0,0
614764,2016,04,19,2016-04-19,16:50:00,3,TX,48,0,1.75,0,0,0,0,30.9524,-102.9888,30.9524,-102.9888,0,0,0,0,0,371,0,0,0
614765,2016,04,19,2016-04-19,17:10:00,3,TX,48,0,0.75,0,0,0,0,30.9958,-102.8700,30.9958,-102.8700,0,0,0,0,0,371,0,0,0
614766,2016,04,19,2016-04-19,17:48:00,3,TX,48,0,1.50,0,0,0,0,30.3426,-102.4316,30.3426,-102.4316,0,0,0,0,0,371,0,0,0
614767,2016,04,19,2016-04-19,17:59:00,3,TX,48,0,1.00,0,0,0,0,33.6700,-99.0600,33.6700,-99.0600,0,0,0,0,0,23,0,0,0
614768,2016,04,19,2016-04-19,18:40:00,3,TX,48,0,1.00,0,0,0,0,33.3500,-100.7566,33.3500,-100.7566,0,0,0,0,0,263,0,0,0
614769,2016,04,19,2016-04-19,18:51:00,3,TX,48,0,1.00,0,0,0,0,30.1483,-102.4171,30.1483,-102.4171,0,0,0,0,0,443,0,0,0
614770,2016,04,19,2016-04-19,18:55:00,3,TX,48,0,1.00,0,0,0,0,30.1500,-102.4000,30.1500,-102.4000,0,0,0,0,0,443,0,0,0
614771,2016,04,19,2016-04-19,19:19:00,3,TX,48,0,2.00,0,0,0,0,33.1509,-100.7770,33.1509,-100.7770,0,0,0,0,0,263,0,0,0
614772,2016,04,19,2016-04-19,19:30:00,3,TX,48,0,1.00,0,0,0,0,32.4911,-101.7200,32.4911,-101.7200,0,0,0,0,0,317,0,0,0
614773,2016,04,19,2016-04-19,20:23:00,3,TX,48,0,1.00,0,0,0,0,32.8500,-101.0028,32.8500,-101.0028,0,0,0,0,0,415,0,0,0
614774,2016,04,19,2016-04-19,20:25:00,3,TX,48,0,1.25,0,0,0,0,30.9200,-99.9400,30.9200,-99.9400,0,0,0,0,0,327,0,0,0
614775,2016,04,19,2016-04-19,20:35:00,3,TX,48,0,0.75,0,0,0,0,33.1800,-99.8900,33.1800,-99.8900,0,0,0,0,0,207,0,0,0
614776,2016,04,19,2016-04-19,20:35:00,3,TX,48,0,1.75,0,0,0,0,33.2000,-99.8800,33.2000,-99.8800,0,0,0,0,0,207,0,0,0
614777,2016,04,19,2016-04-19,20:35:00,3,TX,48,0,1.00,0,0,0,0,33.6500,-98.8100,33.6500,-98.8100,0,0,0,0,0,9,0,0,0
614778,2016,04,19,2016-04-19,20:38:00,3,TX,48,0,1.75,0,0,0,0,32.8800,-100.1300,32.8800,-100.1300,0,0,0,0,0,253,0,0,0
614779,2016,04,19,2016-04-19,20:48:00,3,TX,48,0,0.88,0,0,0,0,32.8223,-100.7783,32.8223,-100.7783,0,0,0,0,0,415,0,0,0
614780,2016,04,19,2016-04-19,20:50:00,3,TX,48,0,2.00,0,0,0,0,30.9200,-99.7900,30.9200,-99.7900,0,0,0,0,0,327,0,0,0
614781,2016,04,19,2016-04-19,21:00:00,3,TX,48,0,1.00,0,0,0,0,32.8600,-100.0500,32.8600,-100.0500,0,0,0,0,0,253,0,0,0
614782,2016,04,19,2016-04-19,22:05:00,3,TX,48,0,1.00,0,0,0,0,33.5700,-97.8500,33.5700,-97.8500,0,0,0,0,0,337,0,0,0
614783,2016,04,19,2016-04-19,22:05:00,3,TX,48,0,0.88,0,0,0,0,33.5014,-97.8563,33.5014,-97.8563,0,0,0,0,0,337,0,0,0
614784,2016,04,19,2016-04-19,22:08:00,3,TX,48,0,1.50,0,0,2000,0,33.5600,-97.8500,33.5600,-97.8500,0,0,0,0,0,337,0,0,0
614785,2016,04,19,2016-04-19,22:14:00,3,OK,40,0,1.75,0,0,0,0,33.9600,-96.5100,33.9600,-96.5100,0,0,0,0,0,13,0,0,0
614786,2016,04,19,2016-04-19,22:15:00,3,TX,48,0,1.75,0,0,0,0,32.8000,-99.6200,32.8000,-99.6200,0,0,0,0,0,253,0,0,0
614787,2016,04,19,2016-04-19,22:30:00,3,TX,48,0,1.00,0,0,0,0,33.5300,-97.5700,33.5300,-97.5700,0,0,0,0,0,337,0,0,0
614788,2016,04,19,2016-04-19,22:55:00,3,TX,48,0,0.75,0,0,0,0,32.2400,-99.5400,32.2400,-99.5400,0,0,0,0,0,59,0,0,0
614789,2016,04,19,2016-04-19,23:10:00,3,TX,48,0,1.00,0,0,0,0,33.4872,-97.1606,33.4872,-97.1606,0,0,0,0,0,97,0,0,0
614790,2016,04,19,2016-04-19,23:10:00,3,TX,48,0,0.88,0,0,0,0,33.4800,-97.0500,33.4800,-97.0500,0,0,0,0,0,97,0,0,0
614791,2016,04,20,2016-04-20,14:30:00,3,TX,48,0,2.00,0,0,0,0,31.1700,-100.7800,31.1700,-100.7800,0,0,0,0,0,235,0,0,0
614792,2016,04,20,2016-04-20,14:38:00,3,TX,48,0,1.25,0,0,0,0,30.1444,-102.6004,30.1444,-102.6004,0,0,0,0,0,371,0,0,0
614793,2016,04,20,2016-04-20,17:25:00,3,TX,48,0,1.00,0,0,0,0,35.1800,-100.8200,35.1800,-100.8200,0,0,0,0,0,179,0,0,0
614794,2016,04,20,2016-04-20,17:46:00,3,TX,48,0,1.50,0,0,0,0,33.2105,-101.1965,33.2105,-101.1965,0,0,0,0,0,169,0,0,0
614795,2016,04,20,2016-04-20,17:50:00,3,TX,48,0,0.88,0,0,0,0,35.1000,-100.6000,35.1000,-100.6000,0,0,0,0,0,129,0,0,0
614796,2016,04,20,2016-04-20,18:04:00,3,TX,48,0,1.25,0,0,0,0,35.3500,-102.6500,35.3500,-102.6500,0,0,0,0,0,359,0,0,0
614797,2016,04,20,2016-04-20,18:28:00,3,TX,48,0,0.75,0,0,0,0,35.2600,-101.9600,35.2600,-101.9600,0,0,0,0,0,375,0,0,0
614798,2016,04,20,2016-04-20,18:34:00,3,TX,48,0,0.75,0,0,0,0,35.2400,-102.4400,35.2400,-102.4400,0,0,0,0,0,359,0,0,0
614799,2016,04,20,2016-04-20,18:45:00,3,TX,48,0,1.00,0,0,0,0,30.7900,-99.6400,30.7900,-99.6400,0,0,0,0,0,327,0,0,0
614800,2016,04,20,2016-04-20,18:45:00,3,TX,48,0,1.00,0,0,0,0,35.2500,-101.3600,35.2500,-101.3600,0,0,0,0,0,65,0,0,0
614801,2016,04,20,2016-04-20,18:50:00,3,TX,48,0,1.00,0,0,0,0,34.5300,-101.7700,34.5300,-101.7700,0,0,0,0,0,437,0,0,0
614802,2016,04,20,2016-04-20,18:52:00,3,TX,48,0,1.75,0,0,0,0,30.7800,-99.7000,30.7800,-99.7000,0,0,0,0,0,327,0,0,0
614803,2016,04,20,2016-04-20,19:21:00,3,TX,48,0,1.75,0,0,0,0,30.6800,-99.5800,30.6800,-99.5800,0,0,0,0,0,267,0,0,0
614804,2016,04,20,2016-04-20,19:40:00,3,OR,41,0,1.00,0,0,0,0,45.3433,-121.9511,45.3443,-121.9496,0,0,0,0,0,5,0,0,0
614805,2016,04,20,2016-04-20,20:02:00,3,TX,48,0,1.00,0,0,0,0,26.8800,-99.2800,26.8800,-99.2800,0,0,0,0,0,505,0,0,0
614806,2016,04,20,2016-04-20,20:22:00,3,TX,48,0,1.00,0,0,0,0,34.0236,-101.3253,34.0236,-101.3253,0,0,0,0,0,153,0,0,0
614807,2016,04,20,2016-04-20,20:31:00,3,TX,48,0,0.88,0,0,0,0,26.9038,-99.2694,26.9038,-99.2694,0,0,0,0,0,505,0,0,0
614808,2016,04,20,2016-04-20,20:34:00,3,TX,48,0,1.00,0,0,0,0,26.9000,-99.2300,26.9000,-99.2300,0,0,0,0,0,505,0,0,0
614809,2016,04,20,2016-04-20,21:39:00,3,TX,48,0,1.00,0,0,0,0,33.6995,-101.0990,33.6995,-101.0990,0,0,0,0,0,107,0,0,0
614810,2016,04,20,2016-04-20,21:43:00,3,TX,48,0,0.75,0,0,0,0,33.6200,-100.8300,33.6200,-100.8300,0,0,0,0,0,125,0,0,0
614811,2016,04,20,2016-04-20,22:15:00,3,TX,48,0,1.00,0,0,0,0,33.4800,-100.8500,33.4800,-100.8500,0,0,0,0,0,125,0,0,0
614812,2016,04,20,2016-04-20,22:55:00,3,TX,48,0,1.00,0,0,0,0,33.3195,-100.6238,33.3195,-100.6238,0,0,0,0,0,263,0,0,0
614813,2016,04,21,2016-04-21,00:20:00,3,TX,48,0,1.00,0,0,1000,0,32.8223,-100.7783,32.8223,-100.7783,0,0,0,0,0,415,0,0,0
614814,2016,04,21,2016-04-21,01:30:00,3,TX,48,0,1.00,0,0,0,0,32.4700,-100.4100,32.4700,-100.4100,0,0,0,0,0,353,0,0,0
614815,2016,04,21,2016-04-21,01:30:00,3,TX,48,0,0.88,0,0,0,0,32.7700,-101.1890,32.7700,-101.1890,0,0,0,0,0,33,0,0,0
614816,2016,04,21,2016-04-21,01:40:00,3,TX,48,0,1.00,0,0,0,0,32.4700,-100.4100,32.4700,-100.4100,0,0,0,0,0,353,0,0,0
614817,2016,04,21,2016-04-21,01:50:00,3,TX,48,0,1.50,0,0,0,0,32.7200,-101.0720,32.7200,-101.0720,0,0,0,0,0,415,0,0,0
614818,2016,04,21,2016-04-21,02:36:00,3,TX,48,0,1.00,0,0,0,0,32.4500,-100.5400,32.4500,-100.5400,0,0,0,0,0,353,0,0,0
614819,2016,04,21,2016-04-21,02:48:00,3,TX,48,0,0.88,0,0,0,0,32.8287,-102.5500,32.8287,-102.5500,0,0,0,0,0,165,0,0,0
614820,2016,04,21,2016-04-21,15:02:00,3,TX,48,0,1.00,0,0,0,0,26.0224,-97.5232,26.0224,-97.5232,0,0,0,0,0,61,0,0,0
614821,2016,04,21,2016-04-21,16:05:00,3,IL,17,0,1.50,0,0,0,0,40.3300,-88.5200,40.3300,-88.5200,0,0,0,0,0,113,0,0,0
614822,2016,04,21,2016-04-21,16:11:00,3,IL,17,0,1.00,0,0,0,0,40.3700,-88.4200,40.3700,-88.4200,0,0,0,0,0,19,0,0,0
614823,2016,04,21,2016-04-21,16:30:00,3,IL,17,0,0.75,0,0,0,0,40.3779,-88.3500,40.3779,-88.3500,0,0,0,0,0,19,0,0,0
614824,2016,04,21,2016-04-21,18:12:00,3,IL,17,0,0.75,0,0,0,0,39.3200,-88.4300,39.3200,-88.4300,0,0,0,0,0,35,0,0,0
614825,2016,04,21,2016-04-21,18:21:00,3,IL,17,0,0.75,0,0,0,0,38.3800,-88.3331,38.3800,-88.3331,0,0,0,0,0,191,0,0,0
614826,2016,04,22,2016-04-22,14:00:00,3,KY,21,0,0.88,0,0,0,0,38.5300,-83.8400,38.5300,-83.8400,0,0,0,0,0,161,0,0,0
614827,2016,04,22,2016-04-22,14:30:00,3,TN,47,0,1.25,0,0,0,0,35.8900,-83.5800,35.8900,-83.5800,0,0,0,0,0,155,0,0,0
614828,2016,04,22,2016-04-22,14:31:00,3,TN,47,0,1.00,0,0,0,0,35.8900,-83.5800,35.8900,-83.5800,0,0,0,0,0,155,0,0,0
614829,2016,04,22,2016-04-22,14:50:00,3,SC,45,0,0.75,0,0,0,0,34.1247,-79.8229,34.1247,-79.8229,0,0,0,0,0,41,0,0,0
614830,2016,04,22,2016-04-22,15:35:00,3,TN,47,0,1.00,0,0,0,0,35.1800,-84.8300,35.1800,-84.8300,0,0,0,0,0,11,0,0,0
614831,2016,04,22,2016-04-22,15:35:00,3,TN,47,0,1.00,0,0,0,0,35.5000,-84.6200,35.5000,-84.6200,0,0,0,0,0,107,0,0,0
614832,2016,04,22,2016-04-22,15:44:00,3,WV,54,0,0.75,0,0,0,0,38.3700,-82.5500,38.3700,-82.5500,0,0,0,0,0,99,0,0,0
614833,2016,04,22,2016-04-22,16:10:00,3,NM,35,0,0.75,0,0,0,0,32.9191,-107.5671,32.9191,-107.5671,0,0,0,0,0,51,0,0,0
614834,2016,04,22,2016-04-22,16:20:00,3,OH,39,0,0.75,0,0,0,0,39.0000,-82.0500,39.0000,-82.0500,0,0,0,0,0,105,0,0,0
614835,2016,04,22,2016-04-22,17:28:00,3,WV,54,0,0.75,0,0,0,0,39.2990,-81.5500,39.2990,-81.5500,0,0,0,0,0,107,0,0,0
614836,2016,04,22,2016-04-22,18:05:00,3,GA,13,0,0.88,0,0,0,0,34.3923,-84.4667,34.3923,-84.4667,0,0,0,0,0,227,0,0,0
614837,2016,04,22,2016-04-22,21:25:00,3,WA,53,0,1.00,0,0,0,0,48.1934,-117.0583,48.1934,-117.0583,0,0,0,0,0,51,0,0,0
614838,2016,04,23,2016-04-23,14:45:00,3,NC,37,0,1.75,0,0,0,0,36.1700,-77.6800,36.1700,-77.6800,0,0,0,0,0,83,0,0,0
614839,2016,04,24,2016-04-24,14:28:00,3,KS,20,0,1.25,0,0,0,0,38.5200,-98.7800,38.5200,-98.7800,0,0,0,0,0,9,0,0,0
614840,2016,04,24,2016-04-24,14:29:00,3,KS,20,0,1.75,0,0,0,0,38.5200,-98.7400,38.5200,-98.7400,0,0,0,0,0,9,0,0,0
614841,2016,04,24,2016-04-24,14:55:00,3,NE,31,0,0.75,0,0,0,0,41.4600,-96.5200,41.4600,-96.5200,0,0,0,0,0,53,0,0,0
